Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,WeekOfYear,Quarter,IsWeekend,CompetitionAge,PromoDuration,PreviousDaySales,PreviousWeekSales,Rolling7DaySales
375,4,2014-09-05,11003,947,1,1,0,0,a,c,15710.0,2.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,9,5,36,3,0,1.0,5.0,9897.0,9938.0,9679.0
800,4,2013-11-15,5238,523,1,0,0,0,d,a,2020.0,7.0,2014.0,0,0.0,0.0,,,,,,,,2013,11,15,46,4,0,0.0,2013.0,4764.0,5900.0,4058.142857142857
752,4,2013-05-31,8175,676,1,1,0,0,a,a,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,5,31,22,2,0,0.0,0.0,0.0,3799.0,4465.0
240,5,2014-03-15,3490,361,1,0,0,0,a,a,1110.0,5.0,2009.0,0,0.0,0.0,,,,,,,,2014,3,15,11,1,1,5.0,2014.0,4143.0,3780.0,3385.428571428572
272,5,2014-05-03,3990,423,1,0,0,0,a,a,16180.0,7.0,2003.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,5,3,18,2,1,11.0,3.0,9509.0,3482.0,5998.714285714285
590,4,2014-07-25,4319,407,1,0,0,0,d,c,4520.0,9.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,7,25,30,3,0,4.0,1.0,3979.0,5849.0,3704.857142857143
669,5,2013-12-07,4673,393,1,0,0,0,d,a,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,7,49,4,1,1.0,0.0,4569.0,5289.0,4545.0
1003,4,2013-04-05,7313,937,1,0,0,1,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,4,5,14,2,0,0.0,0.0,6967.0,0.0,5545.714285714285
192,2,2014-05-28,9521,759,1,0,0,0,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2014,5,28,22,2,0,6.0,0.0,6754.0,8087.0,7133.571428571428
287,6,2013-12-22,0,0,0,0,0,0,c,a,2740.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,22,51,4,1,4.0,0.0,10864.0,0.0,9264.0
731,4,2015-07-24,6511,733,1,0,0,1,a,a,15270.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2015,7,24,30,3,0,2015.0,1.0,6957.0,9065.0,5792.142857142857
1101,6,2013-05-05,0,0,0,0,0,0,d,c,4060.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2013,5,5,18,2,1,1.0,2013.0,7661.0,0.0,8862.42857142857
66,4,2013-12-06,6273,535,1,1,0,0,d,a,7660.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,6,49,4,0,2013.0,4.0,8995.0,7486.0,6505.285714285715
1011,2,2013-12-25,0,0,0,0,c,1,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2013,12,25,52,4,0,1.0,2.0,4165.0,13255.0,7190.857142857143
761,2,2014-06-18,9777,1092,1,1,0,0,a,a,2390.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2014,6,18,25,2,0,2.0,2014.0,10436.0,7869.0,7840.714285714285
493,1,2013-06-18,8003,791,1,1,0,0,d,c,1150.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,6,18,25,2,0,2013.0,2.0,10829.0,5571.0,6436.0
913,5,2015-04-25,7288,997,1,0,0,0,a,a,280.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,4,25,17,2,1,2015.0,2015.0,5999.0,8503.0,5613.428571428572
52,4,2015-05-08,7418,501,1,1,0,0,d,c,450.0,4.0,2014.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2015,5,8,19,2,0,1.0,5.0,7623.0,0.0,6590.571428571428
729,4,2014-12-12,10477,1037,1,0,0,0,c,c,8980.0,6.0,2011.0,0,0.0,0.0,,,,,,,,2014,12,12,50,4,0,3.0,2014.0,9554.0,15399.0,8779.57142857143
531,0,2014-02-24,4719,636,1,0,0,0,a,c,4030.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,2,24,9,1,0,2014.0,2014.0,0.0,5610.0,4014.142857142857
560,5,2014-10-04,16765,2088,1,0,0,0,c,c,1910.0,7.0,2013.0,0,0.0,0.0,,,,,,,,2014,10,4,40,4,1,1.0,2014.0,0.0,13453.0,11757.42857142857
3,1,2014-01-28,4816,630,1,0,0,0,a,a,14130.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,1,28,5,1,0,8.0,3.0,4602.0,9246.0,5330.571428571428
356,4,2014-04-18,0,0,0,1,b,1,d,c,8970.0,12.0,2007.0,1,22.0,2012.0,"Feb,May,Aug,Nov",,,,,,,2014,4,18,16,2,0,7.0,2.0,7797.0,5710.0,5235.571428571428
627,2,2014-08-20,6069,595,1,1,0,1,c,c,3970.0,3.0,2010.0,0,0.0,0.0,,,,,,,,2014,8,20,34,3,0,4.0,2014.0,6647.0,4251.0,5192.428571428572
314,4,2015-05-29,5962,609,1,0,0,0,a,a,3560.0,10.0,2001.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2015,5,29,22,2,0,14.0,2.0,4876.0,5343.0,3442.0
710,2,2015-06-24,3109,255,1,0,0,0,d,a,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,6,24,26,2,0,7.0,4.0,3276.0,5043.0,3727.285714285714
474,6,2013-03-10,0,0,0,0,0,0,c,a,14810.0,0.0,0.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2013,3,10,10,1,1,2013.0,2.0,5218.0,0.0,7434.714285714285
428,3,2015-01-29,5276,435,1,1,0,0,d,a,2960.0,12.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",,,,,,,2015,1,29,5,1,0,1.0,0.0,5373.0,4758.0,4502.857142857143
293,6,2015-07-26,0,0,0,0,0,0,c,c,140.0,11.0,2007.0,0,0.0,0.0,,,,,,,,2015,7,26,30,3,1,8.0,2015.0,3802.0,0.0,4051.571428571429
436,6,2014-06-22,0,0,0,0,0,0,d,a,2300.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,6,22,25,2,1,2014.0,2014.0,3750.0,0.0,5230.142857142857
955,0,2013-03-11,4450,389,1,0,0,0,d,c,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2013,3,11,11,1,0,4.0,0.0,0.0,6668.0,3737.571428571429
738,5,2014-09-27,7545,660,1,0,0,0,d,c,5980.0,10.0,2005.0,0,0.0,0.0,,,,,,,,2014,9,27,39,3,1,9.0,2014.0,7330.0,7943.0,5841.285714285715
353,2,2015-06-17,7197,1703,1,1,0,0,b,b,900.0,0.0,0.0,1,14.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2015,6,17,25,2,0,2015.0,2.0,6408.0,6345.0,6763.857142857143
1030,4,2014-02-21,3603,356,1,1,0,0,a,a,36410.0,4.0,2008.0,0,0.0,0.0,,,,,,,,2014,2,21,8,1,0,6.0,2014.0,4140.0,3110.0,3415.714285714286
584,2,2013-12-04,5880,482,1,1,0,0,d,a,1360.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",,,,,,,2013,12,4,49,4,0,2013.0,3.0,6809.0,4107.0,5431.571428571428
877,1,2014-01-14,6605,921,1,0,0,0,a,c,29190.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,1,14,3,1,0,2014.0,2014.0,6572.0,7656.0,5545.142857142857
869,4,2013-03-08,6275,952,1,1,0,0,c,a,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,3,8,10,1,0,12.0,2.0,6257.0,4787.0,6048.571428571428
608,0,2013-02-18,13997,1297,1,1,0,0,a,c,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,2,18,8,1,0,0.0,2.0,0.0,4601.0,7068.285714285715
644,1,2013-04-23,7759,871,1,1,0,0,c,a,4030.0,12.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,4,23,17,2,0,9.0,2.0,9608.0,6112.0,6774.0
890,2,2015-01-14,5072,413,1,1,0,0,a,a,4450.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,1,14,3,1,0,2015.0,4.0,6214.0,7998.0,5574.428571428572
950,1,2013-04-09,7298,651,1,1,0,0,a,a,8460.0,11.0,1994.0,0,0.0,0.0,,,,,,,,2013,4,9,15,2,0,19.0,2013.0,8357.0,5569.0,5056.0
124,3,2014-07-03,5152,563,1,1,0,0,a,a,1410.0,4.0,2003.0,0,0.0,0.0,,,,,,,,2014,7,3,27,3,0,11.0,2014.0,6175.0,3806.0,4873.714285714285
800,2,2014-07-02,5835,525,1,1,0,0,d,a,2020.0,7.0,2014.0,0,0.0,0.0,,,,,,,,2014,7,2,27,3,0,0.0,2014.0,6864.0,4693.0,5100.714285714285
1108,0,2014-05-26,4846,546,1,0,0,0,a,a,540.0,4.0,2004.0,0,0.0,0.0,,,,,,,,2014,5,26,22,2,0,10.0,2014.0,0.0,10173.0,4705.142857142857
322,3,2014-10-02,5885,688,1,1,0,0,a,a,17500.0,4.0,2001.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,10,2,40,4,0,13.0,5.0,4956.0,4259.0,4900.0
87,0,2013-06-17,9800,1081,1,1,0,0,a,a,560.0,12.0,2010.0,0,0.0,0.0,,,,,,,,2013,6,17,25,2,0,3.0,2013.0,0.0,6413.0,5042.0
2,0,2014-08-18,6355,688,1,1,0,1,a,a,570.0,11.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2014,8,18,34,3,0,7.0,4.0,0.0,4158.0,3907.857142857143
243,1,2013-08-20,6612,930,1,0,0,1,a,a,310.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,8,20,34,3,0,2013.0,0.0,5075.0,10358.0,6055.0
512,4,2013-09-13,5431,1359,1,1,0,0,b,b,590.0,0.0,0.0,1,5.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2013,9,13,37,3,0,2013.0,0.0,4664.0,5293.0,5067.857142857143
41,3,2013-11-21,4645,360,1,1,0,0,d,c,1180.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,11,21,47,4,0,2013.0,0.0,5673.0,4406.0,4526.428571428572
377,5,2014-06-21,5125,675,1,0,0,0,a,c,100.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",,,,,,,2014,6,21,25,2,1,4.0,4.0,8146.0,5781.0,6982.285714285715
121,6,2015-02-22,0,0,0,0,0,0,a,a,3570.0,11.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2015,2,22,8,1,1,6.0,2.0,2333.0,0.0,3755.428571428572
67,6,2014-10-05,0,0,0,0,0,0,a,c,410.0,2.0,2006.0,0,0.0,0.0,,,,,,,,2014,10,5,40,4,1,8.0,2014.0,6108.0,0.0,6545.285714285715
584,4,2013-06-28,4494,437,1,0,0,0,d,a,1360.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",,,,,,,2013,6,28,26,2,0,2013.0,3.0,3611.0,4857.0,3272.0
1051,0,2014-09-22,6381,989,1,0,0,0,c,a,200.0,7.0,1998.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2014,9,22,39,3,0,16.0,2.0,0.0,9175.0,6173.0
102,5,2014-11-22,5422,928,1,0,0,0,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2014,11,22,47,4,1,7.0,0.0,5152.0,5787.0,4400.714285714285
814,3,2013-10-10,9914,772,1,1,0,0,d,c,24530.0,7.0,2013.0,0,0.0,0.0,,,,,,,,2013,10,10,41,4,0,0.0,2013.0,8452.0,0.0,8113.0
278,5,2014-03-01,5980,645,1,0,0,0,a,c,9260.0,2.0,2010.0,0,0.0,0.0,,,,,,,,2014,3,1,9,1,1,4.0,2014.0,7924.0,5004.0,5205.571428571428
685,5,2015-06-13,2601,260,1,0,0,0,a,a,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2015,6,13,24,2,1,2.0,6.0,4893.0,2660.0,4217.285714285715
223,0,2014-06-16,10751,983,1,1,0,0,d,c,2920.0,10.0,1995.0,1,27.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,16,25,2,0,19.0,3.0,0.0,0.0,5773.571428571428
1061,3,2014-06-05,8658,631,1,1,0,0,d,c,8110.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,6,5,23,2,0,2014.0,2014.0,7196.0,0.0,7450.571428571428
859,5,2014-04-12,8075,767,1,0,0,0,c,a,21770.0,7.0,2015.0,0,0.0,0.0,,,,,,,,2014,4,12,15,2,1,0.0,2014.0,6284.0,7624.0,5650.285714285715
611,2,2013-09-04,4434,393,1,0,0,1,a,a,8080.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,9,4,36,3,0,11.0,0.0,4058.0,5825.0,4083.571428571429
591,5,2014-02-08,3894,340,1,0,0,0,a,c,3340.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,2,8,6,1,1,2014.0,2.0,6425.0,4528.0,5354.428571428572
507,1,2013-10-15,6658,537,1,0,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,15,42,4,0,2.0,4.0,7752.0,9047.0,7075.285714285715
681,3,2013-03-14,2649,401,1,0,0,0,a,c,620.0,0.0,0.0,1,1.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2013,3,14,11,1,0,2013.0,0.0,2304.0,2408.0,1723.7142857142858
394,2,2014-11-26,9416,710,1,1,0,0,d,a,10850.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,11,26,48,4,0,2014.0,2014.0,8934.0,6090.0,7558.571428571428
871,1,2013-09-24,4867,383,1,1,0,0,d,c,10620.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,9,24,39,3,0,2013.0,2013.0,6039.0,3553.0,4214.714285714285
324,2,2013-10-30,7202,931,1,0,0,0,a,a,13140.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,30,44,4,0,2013.0,2.0,5789.0,6370.0,4359.142857142857
475,4,2013-11-22,6949,1051,1,1,0,0,a,a,140.0,9.0,2005.0,0,0.0,0.0,,,,,,,,2013,11,22,47,4,0,8.0,2013.0,6800.0,5114.0,6805.285714285715
274,6,2013-02-10,0,0,0,0,0,0,b,b,3640.0,0.0,0.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,2,10,6,1,1,2013.0,0.0,0.0,4575.0,820.8571428571429
562,5,2015-07-18,12865,2502,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,7,18,29,3,1,2015.0,2015.0,17687.0,12331.0,18091.0
156,2,2013-11-20,6568,623,1,1,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2013,11,20,47,4,0,2.0,2.0,10286.0,4897.0,6385.571428571428
325,5,2013-06-29,4356,473,1,0,0,0,a,c,350.0,3.0,2011.0,1,22.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2013,6,29,26,2,1,2.0,2.0,5189.0,4528.0,4451.142857142857
195,3,2015-05-28,9043,1189,1,0,0,0,a,c,220.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,5,28,22,2,0,2015.0,2015.0,9180.0,11458.0,7499.571428571428
916,1,2014-01-21,6244,793,1,1,0,0,a,a,90.0,11.0,2012.0,0,0.0,0.0,,,,,,,,2014,1,21,4,1,0,2.0,2014.0,6578.0,4253.0,4196.428571428572
334,1,2015-05-26,4735,555,1,0,0,1,d,c,4040.0,8.0,2008.0,1,18.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2015,5,26,22,2,0,7.0,2.0,0.0,6061.0,3911.0
1047,0,2014-02-17,7258,659,1,1,0,0,a,a,3750.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2014,2,17,8,1,0,2014.0,5.0,0.0,4144.0,4023.142857142857
903,5,2014-01-04,13193,979,1,0,0,0,d,c,7290.0,9.0,2014.0,0,0.0,0.0,,,,,,,,2014,1,4,1,1,1,0.0,2014.0,12648.0,11785.0,8496.857142857143
499,1,2015-01-27,5889,774,1,1,0,0,c,c,450.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2015,1,27,5,1,0,2015.0,2.0,7395.0,4693.0,4600.714285714285
169,6,2014-11-30,0,0,0,0,0,0,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",,,,,,,2014,11,30,48,4,1,0.0,0.0,6988.0,0.0,6332.285714285715
272,4,2014-03-28,5111,611,1,0,0,0,a,a,16180.0,7.0,2003.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,3,28,13,1,0,11.0,3.0,5163.0,6069.0,3902.571428571429
790,0,2015-01-12,8289,719,1,1,0,0,d,c,9070.0,12.0,2003.0,0,0.0,0.0,,,,,,,,2015,1,12,3,1,0,12.0,2015.0,0.0,9921.0,6392.857142857143
1115,0,2014-09-22,4848,378,1,0,0,0,d,c,5350.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,9,22,39,3,0,2014.0,2.0,0.0,8174.0,5327.0
373,4,2015-05-01,0,0,0,1,a,0,d,c,11120.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,5,1,18,2,0,2015.0,3.0,6478.0,3910.0,3735.142857142857
46,1,2015-01-06,0,0,0,1,a,0,c,a,1200.0,9.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,1,6,2,1,0,10.0,4.0,7600.0,0.0,4025.428571428572
32,6,2013-06-09,0,0,0,0,0,0,a,a,2910.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,6,9,23,2,1,2013.0,4.0,2345.0,0.0,3972.285714285714
138,0,2014-02-03,13113,1057,1,1,0,0,a,c,25360.0,10.0,2014.0,0,0.0,0.0,,,,,,,,2014,2,3,6,1,0,0.0,2014.0,0.0,4975.0,5941.428571428572
509,6,2013-11-10,0,0,0,0,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2013,11,10,45,4,1,5.0,4.0,4091.0,0.0,5872.285714285715
1005,5,2014-08-30,5052,825,1,0,0,0,a,a,6480.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,8,30,35,3,1,2014.0,2014.0,6213.0,5051.0,4632.714285714285
777,5,2013-12-21,6206,490,1,0,0,0,d,c,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2013,12,21,51,4,1,9.0,0.0,6857.0,4544.0,5408.0
725,5,2013-11-02,5495,619,1,0,0,0,d,c,17540.0,6.0,2012.0,0,0.0,0.0,,,,,,,,2013,11,2,44,4,1,1.0,2013.0,6444.0,4532.0,4504.571428571428
212,2,2015-05-13,5456,548,1,0,0,0,a,c,15050.0,9.0,2008.0,0,0.0,0.0,,,,,,,,2015,5,13,20,2,0,7.0,2015.0,4294.0,6759.0,3890.142857142857
536,5,2013-11-09,5011,583,1,0,0,0,a,c,4700.0,9.0,2002.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,11,9,45,4,1,11.0,0.0,10361.0,8030.0,7780.428571428572
762,1,2015-06-02,4034,385,1,1,0,1,d,c,1280.0,0.0,0.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2015,6,2,23,2,0,2015.0,2.0,5242.0,4307.0,3597.285714285714
224,0,2015-05-25,0,0,0,0,a,0,d,c,7930.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2015,5,25,22,2,0,2015.0,2.0,0.0,8947.0,5584.142857142857
221,2,2013-06-12,4491,465,1,0,0,0,d,c,13530.0,9.0,2013.0,0,0.0,0.0,,,,,,,,2013,6,12,24,2,0,0.0,2013.0,4325.0,5370.0,4243.571428571428
878,0,2013-12-02,16351,1217,1,1,0,0,d,c,1100.0,12.0,2014.0,0,0.0,0.0,,,,,,,,2013,12,2,49,4,0,0.0,2013.0,0.0,10081.0,8698.714285714286
305,3,2014-08-07,5692,510,1,1,0,1,c,c,2470.0,2.0,2005.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2014,8,7,32,3,0,9.0,1.0,5827.0,6382.0,5795.0
101,2,2014-10-22,6789,689,1,1,0,1,d,c,2440.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,10,22,43,4,0,2014.0,2.0,7342.0,5498.0,5664.285714285715
889,6,2014-12-07,0,0,0,0,0,0,d,a,18670.0,12.0,2005.0,0,0.0,0.0,,,,,,,,2014,12,7,49,4,1,9.0,2014.0,3448.0,0.0,4805.571428571428
61,2,2015-07-29,6760,657,1,1,0,0,a,c,350.0,12.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,7,29,31,3,0,8.0,3.0,6397.0,5289.0,4931.714285714285
781,0,2014-08-04,5843,635,1,1,0,1,a,a,630.0,4.0,2007.0,0,0.0,0.0,,,,,,,,2014,8,4,32,3,0,7.0,2014.0,0.0,6709.0,4334.571428571428
928,1,2013-01-22,8888,741,1,1,0,0,d,c,1090.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,1,22,4,1,0,2013.0,0.0,9584.0,3812.0,6018.0
151,5,2013-10-26,4527,511,1,0,0,0,d,c,4360.0,10.0,2005.0,0,0.0,0.0,,,,,,,,2013,10,26,43,4,1,8.0,2013.0,6299.0,4836.0,5424.428571428572
536,2,2013-07-10,6545,759,1,0,0,0,a,c,4700.0,9.0,2002.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,7,10,28,3,0,11.0,0.0,7063.0,8214.0,6078.0
994,1,2013-03-26,6421,570,1,1,0,1,a,a,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2013,3,26,13,1,0,2.0,1.0,6721.0,6208.0,4440.0
335,4,2013-09-20,11078,2228,1,0,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,9,20,38,3,0,2013.0,0.0,11495.0,16825.0,10492.42857142857
953,1,2015-06-30,7976,679,1,1,0,0,a,a,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2015,6,30,27,2,0,9.0,4.0,7859.0,5017.0,4475.714285714285
524,0,2013-04-15,5400,716,1,0,0,0,a,c,40860.0,9.0,2013.0,0,0.0,0.0,,,,,,,,2013,4,15,16,2,0,0.0,2013.0,1456.0,10742.0,6424.428571428572
863,3,2014-03-06,7450,943,1,1,0,0,a,c,21370.0,11.0,2010.0,0,0.0,0.0,,,,,,,,2014,3,6,10,1,0,4.0,2014.0,7912.0,6793.0,7483.428571428572
725,4,2014-10-31,6377,674,1,0,0,0,d,c,17540.0,6.0,2012.0,0,0.0,0.0,,,,,,,,2014,10,31,44,4,0,2.0,2014.0,5333.0,5578.0,4213.142857142857
810,3,2014-07-03,6180,491,1,1,0,0,d,c,9640.0,11.0,2013.0,0,0.0,0.0,,,,,,,,2014,7,3,27,3,0,1.0,2014.0,6431.0,4770.0,5636.142857142857
756,0,2015-07-27,20328,2400,1,1,0,1,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,7,27,31,3,0,2015.0,4.0,0.0,16306.0,12449.42857142857
1043,0,2014-01-06,0,0,0,1,a,0,c,a,420.0,3.0,2006.0,0,0.0,0.0,,,,,,,,2014,1,6,2,1,0,8.0,2014.0,0.0,12378.0,4556.714285714285
904,0,2014-06-16,8222,592,1,1,0,1,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,16,25,2,0,1.0,3.0,0.0,0.0,4741.857142857143
1007,4,2013-10-11,6789,855,1,1,0,1,c,c,4180.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2013,10,11,41,4,0,1.0,2013.0,5923.0,7880.0,6041.285714285715
114,3,2015-01-08,5072,574,1,1,0,0,c,a,4510.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2015,1,8,2,1,0,2015.0,4.0,5885.0,0.0,5025.428571428572
754,2,2013-01-02,8868,1158,1,0,0,1,c,c,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2013,1,2,1,1,0,5.0,0.0,0.0,0.0,0.0
102,3,2014-10-02,8489,1248,1,1,0,0,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2014,10,2,40,4,0,7.0,0.0,9771.0,4514.0,7092.142857142857
931,0,2015-06-29,6257,653,1,1,0,0,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,6,29,27,2,0,4.0,3.0,2419.0,4060.0,3927.285714285714
263,4,2013-12-13,3632,347,1,0,0,0,a,c,1140.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,13,50,4,0,0.0,0.0,2794.0,3678.0,3120.285714285714
812,2,2014-03-12,5060,691,1,0,0,0,d,a,2590.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2014,3,12,11,1,0,2.0,2014.0,6176.0,7880.0,5037.142857142857
1011,6,2013-06-02,0,0,0,0,0,0,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2013,6,2,22,2,1,1.0,2.0,8815.0,0.0,6901.285714285715
284,6,2013-08-18,0,0,0,0,0,0,d,a,1290.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,8,18,33,3,1,2013.0,0.0,4397.0,0.0,4919.857142857143
752,0,2014-07-28,8011,587,1,1,0,1,a,a,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2014,7,28,31,3,0,1.0,1.0,0.0,3506.0,3854.285714285714
92,3,2013-12-19,8673,708,1,1,0,0,c,a,240.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,12,19,51,4,0,2013.0,4.0,9677.0,4474.0,7526.0
